store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA002,Store_2,Produce,12/7/24,30.0,245.86,90006,FALSE
LA010,Store_10,household,12/7/24,46.0,230.91,90018,
LA005,Store_5,Produce,12/7/24,,369.91,90027,TRUE
LA008,Store_8,produce,12/7/24,4.0,749.03,90005,FALSE
LA006,Store_6,Beverages,12/7/24,17.0,826.51,900XX,TRUE
LA008,Store_8,Beverages,12/7/24,22.0,119.05,90002,FALSE
LA007,Store_7,Snacks,12/7/24,12.0,325.01,90010,TRUE
LA001,Store_1,Personal Care,12/7/24,19.0,454.01,90017,FALSE
LA007,Store_7,produce,12/7/24,34.0,231.74,90019,FALSE
LA006,Store_6,Snacks,12/7/24,37.0,457.13,90006,
LA010,Store_10,Household,12/7/24,31.0,481.19,90008,TRUE
LA004,Store_4,Household,12/7/24,48.0,59.76,90008,FALSE
LA006,Store_6,Produce,12/7/24,38.0,293.02,90013,TRUE
LA006,Store_6,Personal Care,12/7/24,13.0,754.66,90017,TRUE
LA008,Store_8,beverages,12/7/24,15.0,27.74,90012,TRUE
LA003,Store_3,Produce,12/7/24,21.0,63.0,90026,TRUE
LA009,Store_9,Beverages,12/7/24,43.0,362.08,90011,TRUE
LA007,Store_7,Snacks,12/7/24,12.0,639.39,90033,FALSE
LA004,Store_4,Produce,12/7/24,47.0,622.76,90027,
LA010,Store_10,Personal Care,12/7/24,,546.13,90021,TRUE
LA008,Store_8,beverages,12/7/24,21.0,159.42,90003,FALSE
